gene_id	transcript_id	L01_fpkm	L02_fpkm	L03_fpkm	L04_fpkm	L05_fpkm	L06_fpkm	L07_fpkm	L08_fpkm	L09_fpkm
XLOC_000301	TCONS_00000462	4.038327	3.850962	4.41062	4.135778	4.898195	3.856489	4.326225	3.255441	4.360059
XLOC_000301	TCONS_00000464	2.40474	2.200214	2.506708	2.957658	2.201788	2.100508	2.162904	1.918567	2.149796
XLOC_000303	TCONS_00000465	1.944586	2.70189	3.061087	1.111143	0.999187	1.281329	1.618258	1.503145	1.748557
XLOC_000304	TCONS_00000468	2.393517	2.008909	2.268039	2.683608	2.456276	2.449465	2.332455	2.709576	2.334611
XLOC_000305	TCONS_00000469	1.188396	1.209946	1.230943	0.910783	1.59689	1.024991	0.778017	4.061742	3.853173
XLOC_000306	TCONS_00000470	6.54007	6.070014	6.330428	4.750098	4.497426	4.321704	10.309341	9.930746	9.676136
XLOC_000307	TCONS_00000471	4.693552	9.176709	6.555882	4.276037	3.484886	2.695947	11.089935	7.923843	9.439907
XLOC_000307	TCONS_00000472	0.004366	0	2.319487	0.704971	0	0	9.134897	3.191514	7.471849
XLOC_000307	TCONS_00000473	6.932534	8.374554	2.138088	4.945021	1.452887	1.903228	9.257111	0.244212	7.807964
XLOC_000308	TCONS_00000474	1.55265	1.511589	1.496005	2.026278	1.995752	1.610852	1.590163	1.593914	1.501324
XLOC_000312	TCONS_00000480	24.232386	25.773838	22.222809	21.274977	22.261652	22.030823	22.692377	20.9748	20.295881
XLOC_000312	TCONS_00000481	4.089374	3.773878	2.749296	1.86343	2.212847	3.100459	2.554744	1.749174	1.35562
XLOC_000313	TCONS_00000482	12.222613	12.195932	13.018171	10.384604	9.26479	9.076932	10.142803	8.849209	9.585355
XLOC_000317	TCONS_00000484	11.294433	0.040309	0.182029	10.343081	10.662272	0.128218	0.261541	12.703281	13.545695
XLOC_000318	TCONS_00000487	1.429934	1.316248	1.448374	2.147095	1.865287	2.134954	1.404919	1.498933	1.301814
XLOC_000319	TCONS_00000488	1.349229	2.212021	1.609572	1.740373	2.095035	1.827951	10.811235	10.889401	10.066673
XLOC_000321	TCONS_00000489	23.518148	23.731596	23.59951	23.461363	23.775938	21.754995	19.040743	18.209694	19.5753
XLOC_000327	TCONS_00000493	14.268873	10.35307	8.467083	13.238618	5.972765	8.816484	9.04863	17.066984	16.016289
XLOC_000327	TCONS_00000494	3.231898	1.91541	2.538767	0.997635	1.915729	2.699357	2.193336	1.207644	2.628341
XLOC_000330	TCONS_00000501	5.012973	5.458336	5.19273	3.279408	3.64418	3.411071	10.553389	10.943197	11.33386
XLOC_000331	TCONS_00000503	2.91776	3.436884	3.675956	2.411311	2.866667	1.979691	1.9048	2.919249	3.713766
XLOC_000332	TCONS_00000504	22.44376	21.767555	22.932697	24.596012	20.842718	21.556564	24.470819	23.610939	24.502968
XLOC_000336	TCONS_00000506	0.922689	0.942398	0.939707	1.840666	1.236665	0.881607	0.67796	1.111692	2.38467
XLOC_000336	TCONS_00000507	2.349686	1.038974	1.359496	0	1.520173	1.998774	0	1.572818	0
XLOC_000337	TCONS_00000508	6.288404	7.441193	7.529752	10.312544	9.812766	6.709036	4.12216	3.500981	3.594094
XLOC_000340	TCONS_00000511	1.585671	1.646273	1.45617	2.978134	2.314168	1.651908	1.43933	1.482061	1.553124
XLOC_000342	TCONS_00000512	1.883302	1.347337	1.73089	1.351431	1.350298	1.619356	1.106639	0.787022	1.196741
XLOC_000343	TCONS_00000513	79.056297	72.28138	115.184807	117.10273	88.676933	92.473648	105.400208	101.742416	177.38623
XLOC_000343	TCONS_00000514	32.827389	20.252899	38.032215	50.30201	46.410496	42.655788	16.96274	42.619007	69.094475
XLOC_000343	TCONS_00000515	10.359186	16.93483	0	9.979115	17.058655	0	0	35.82106	36.618313
XLOC_000343	TCONS_00000516	19.582117	9.048559	30.256145	16.363842	14.681939	18.62034	17.286869	14.48032	17.268373
XLOC_000344	TCONS_00000517	16.334023	15.665396	16.775713	23.157246	21.41593	19.604181	19.630028	21.363493	20.473686
XLOC_000343	TCONS_00000518	106.081573	108.518333	138.844009	106.356247	86.617493	131.738831	178.512848	136.159546	147.396729
XLOC_000352	TCONS_00000521	40.272919	38.626156	39.382496	40.750404	38.435638	38.379971	35.87104	34.665672	34.230427
XLOC_000355	TCONS_00000524	23.50024	22.480532	22.718311	20.133635	20.914677	21.718235	23.20262	19.961327	20.646296
XLOC_000357	TCONS_00000525	1.614113	1.38315	1.686384	1.78659	1.765541	1.39435	1.786343	1.519669	1.450327
XLOC_000359	TCONS_00000528	38.193733	35.456757	36.325397	33.332222	34.341675	37.965363	41.284306	37.923317	38.019775
XLOC_000361	TCONS_00000529	21.258364	21.475376	19.909472	19.106722	20.874619	19.083075	23.035259	22.225248	20.05962
XLOC_000362	TCONS_00000530	7.434741	7.662941	7.823184	8.6693	8.86128	8.156702	8.616488	7.810992	8.301548
XLOC_000363	TCONS_00000531	5.808067	6.323205	5.615711	6.383993	6.170607	6.199628	6.157017	6.954883	5.656394
XLOC_000364	TCONS_00000533	17.945206	27.954954	26.905037	4.013724	3.578609	29.626944	26.63117	30.332005	29.219215
XLOC_000364	TCONS_00000534	46.376759	38.291977	39.626953	68.671333	67.836952	40.405079	43.259857	37.93504	38.152538
XLOC_000366	TCONS_00000536	9.703605	8.389624	9.660954	7.707825	7.300863	8.195607	7.246125	8.933849	8.250504
XLOC_000372	TCONS_00000541	2.55154	3.782248	2.925817	2.958653	3.288894	3.355237	1.763684	2.401297	1.370373
XLOC_000373	TCONS_00000542	5.302103	5.542544	6.540226	4.556637	4.274689	4.179382	5.886891	6.741189	6.902609
XLOC_000374	TCONS_00000543	2.13112	2.121421	2.521141	2.709318	2.882732	2.383638	1.413062	1.649844	1.697952
XLOC_000376	TCONS_00000544	2.416952	0.645278	0.464443	0.512222	0.740545	8.133516	1.764243	0.462728	2.156823
XLOC_000376	TCONS_00000546	6.390652	2.252742	1.528303	2.13057	2.917989	0.494435	5.229841	1.531742	5.988337
XLOC_000382	TCONS_00000548	12.922713	10.183608	11.221774	12.563269	13.134593	11.129778	10.93395	9.699558	9.604263
XLOC_000386	TCONS_00000551	33.397713	32.626705	32.795464	36.006683	35.445293	37.519245	36.072819	34.02116	31.946005
XLOC_000391	TCONS_00000554	1.868658	0.80079	1.590755	1.868688	1.906716	2.196918	0.532877	2.035266	2.230424
XLOC_000391	TCONS_00000555	1.469063	0.842546	1.325582	1.147016	1.291337	1.09142	0.537297	1.109575	0.913369
XLOC_000401	TCONS_00000562	40.128448	39.031052	39.572334	37.219219	35.999275	35.466454	37.914185	36.532101	36.62204
XLOC_000402	TCONS_00000563	20.62961	19.446089	20.284285	19.969917	19.236359	18.178062	18.290934	17.777317	17.526091
XLOC_000403	TCONS_00000564	5.629586	5.933919	6.686273	4.640316	3.998004	4.079352	6.617585	5.995857	6.55387
XLOC_000404	TCONS_00000565	11.220459	12.277703	13.061022	12.397098	11.822708	12.751019	11.799712	12.51951	11.082108
XLOC_000405	TCONS_00000568	6.194546	21.310568	0.415975	33.632778	36.213371	0.233541	0.540814	1.723176	0.220922
XLOC_000405	TCONS_00000569	36.799271	18.807217	42.867828	0.0052	0.008114	38.968716	33.846771	28.834356	31.641275
XLOC_000408	TCONS_00000572	1.674826	1.078379	0.864606	2.368287	2.267336	1.723501	1.652973	0.549151	0.879703
XLOC_000415	TCONS_00000579	49.155075	48.779179	52.407799	54.564796	55.831131	49.75169	59.206226	58.413025	58.776463
XLOC_000419	TCONS_00000581	5.376961	5.2683	4.858271	5.806039	5.393017	5.315277	4.539215	5.612022	4.590695
XLOC_000419	TCONS_00000582	0.953056	1.097467	1.158142	0.484051	1.278593	1.351801	1.307099	0.777592	1.30169
XLOC_000420	TCONS_00000583	15.800712	15.639083	15.603857	16.089954	15.625136	15.750747	17.278412	16.980131	15.973433
XLOC_000422	TCONS_00000586	11.567284	10.373238	11.622044	8.851359	9.054483	9.979857	8.691106	10.766478	9.781134
XLOC_000423	TCONS_00000587	1.385107	1.38697	2.068482	0.663773	0.633132	1.005648	1.388312	1.379132	1.179063
XLOC_000428	TCONS_00000597	78.681335	77.959488	78.197342	90.119591	89.234276	78.502419	65.140434	63.731792	60.247265
XLOC_000429	TCONS_00000598	1.805885	0.612092	32.637905	14.715797	7.779874	18.436447	3.122225	21.843615	12.828952
XLOC_000430	TCONS_00000599	9.118531	9.94355	9.707858	9.973046	10.205114	10.716043	6.511262	5.633755	5.243105
XLOC_000435	TCONS_00000601	134.523361	132.346161	135.809219	135.159286	135.274933	134.399063	151.017838	139.427353	148.197845
XLOC_000436	TCONS_00000602	6.65393	2.353915	5.404359	5.211752	7.367948	6.008941	6.678898	6.262149	5.834973
XLOC_000439	TCONS_00000603	23.289785	23.246206	22.21241	22.765306	23.963581	24.514135	21.77466	20.65682	22.582458
XLOC_000440	TCONS_00000604	53.393604	52.462627	54.743443	47.979198	49.717606	52.112179	60.03117	60.221252	60.84
XLOC_000452	TCONS_00000611	60.159428	62.746555	69.44413	57.644154	59.199112	63.433563	82.261658	78.041885	78.670181
XLOC_000453	TCONS_00000612	2.058261	1.683033	1.900984	2.437361	2.416121	1.743695	1.843917	1.425304	2.740407
XLOC_000458	TCONS_00000614	0.46974	1.227197	1.011702	1.239695	1.488329	0.572329	1.740214	1.353688	2.280198
XLOC_000460	TCONS_00000616	37.040161	37.282215	38.812691	36.53244	34.4603	31.515036	50.841881	48.849079	48.505188
XLOC_000462	TCONS_00000617	5.036279	4.787229	2.145825	3.016699	3.236696	2.396016	5.458538	3.521774	2.763043
XLOC_000463	TCONS_00000618	0.770201	0.31829	2.042259	1.354589	2.103469	0.567534	0.62626	1.566264	0.672938
XLOC_000463	TCONS_00000619	3.266271	0.923889	2.408125	1.266407	1.735529	0.820067	1.109227	1.172455	2.046993
XLOC_000465	TCONS_00000620	3.418998	2.972977	2.071981	4.463369	2.575819	1.903401	2.143949	3.541429	2.528859
XLOC_000465	TCONS_00000621	3.078716	3.028984	4.373618	3.858472	3.500922	3.425509	2.881792	2.894409	2.404511
XLOC_000466	TCONS_00000622	50.30703	49.208427	50.056511	21.096031	24.09276	23.354204	66.060783	68.852684	68.187523
XLOC_000470	TCONS_00000624	17.564276	16.173578	15.682718	14.193841	13.375909	12.164162	14.570519	15.226485	15.179642
XLOC_000473	TCONS_00000634	1.566445	1.867997	1.65171	1.700665	1.200003	1.829579	1.864357	0.081462	1.23908
XLOC_000474	TCONS_00000635	1.437708	1.458734	1.438252	1.322912	1.401558	1.388304	1.622771	1.621917	0.436318
XLOC_000475	TCONS_00000636	21.629948	20.500673	20.826431	16.378143	16.492012	14.966816	37.396584	34.427204	33.712357
XLOC_000476	TCONS_00000637	90.017159	91.384026	97.80011	77.523026	75.554535	82.816696	101.429031	104.239433	105.907494
XLOC_000489	TCONS_00000647	16.216375	17.363375	16.033606	20.819206	19.543131	18.831902	16.966873	18.643572	18.081491
XLOC_000493	TCONS_00000651	10.549026	10.537349	10.004131	12.005239	11.067826	10.791229	11.110406	10.908092	10.877373
XLOC_000494	TCONS_00000652	26.7903	26.519173	26.71629	24.081339	22.675625	23.620317	29.503593	28.90206	27.633057
XLOC_000495	TCONS_00000653	10.633758	10.547521	9.671044	11.815515	10.976094	11.030599	12.847792	13.080367	11.701649
XLOC_000496	TCONS_00000654	2.888919	2.373584	2.330689	1.878104	1.839948	1.625954	1.668062	2.179631	2.2422
XLOC_000499	TCONS_00000657	37.338207	40.443336	41.352772	36.160091	36.976952	40.158611	40.720322	37.818943	43.281563
XLOC_000503	TCONS_00000659	17.053694	17.402145	16.832127	14.484015	14.964231	14.101581	17.193741	16.24777	16.45816
XLOC_000504	TCONS_00000660	5.353535	4.45244	5.460763	3.123043	3.134445	4.675845	4.389166	4.861993	4.708019
XLOC_000505	TCONS_00000661	2.848283	2.865647	2.912335	0.637599	1.133612	0.979014	3.592477	2.823763	2.443305
XLOC_000506	TCONS_00000662	1.495703	1.137277	1.757205	0.973216	0.78423	1.47707	1.195426	1.329058	0.851788
XLOC_000508	TCONS_00000663	0.003906	3.693839	0.474667	1.007756	1.039753	0.973089	1.278399	0.586591	4.984699
XLOC_000508	TCONS_00000664	3.152046	2.948786	4.771688	5.222457	3.29053	3.450898	3.568983	4.990542	2.427281
XLOC_000509	TCONS_00000666	2.353291	3.001511	1.479966	1.782018	1.508522	3.212959	1.170478	4.125732	3.406473
XLOC_000510	TCONS_00000668	0.693684	1.222666	1.190107	0.70199	0.398016	1.346454	2.841205	2.541319	2.062677
XLOC_000510	TCONS_00000669	4.336779	3.42973	3.881051	3.875884	1.435333	1.101954	7.952855	9.084291	8.705653
XLOC_000513	TCONS_00000671	0.551477	2.100708	0.459234	0.702924	0.403492	0.350281	0.629938	2.752813	1.689628
XLOC_000517	TCONS_00000675	0.883415	0.748525	0.753024	0.995263	0.908907	0.734541	2.37429	2.440232	2.368665
XLOC_000532	TCONS_00000685	25.651894	26.572294	27.565615	33.24387	28.729322	32.731472	20.200571	21.294483	20.881418
XLOC_000535	TCONS_00000687	10.906821	16.756115	8.843851	17.112967	18.977325	15.366734	21.733679	20.323303	21.633698
XLOC_000536	TCONS_00000688	3.119377	3.325704	3.292898	1.898866	2.285293	2.154566	3.241327	3.133363	2.954289
XLOC_000537	TCONS_00000689	21.342569	0	0	15.421444	15.069567	18.990862	17.348965	17.520004	23.493505
XLOC_000539	TCONS_00000693	17.585161	17.008459	17.73987	7.795111	8.297152	9.983503	8.930489	9.636993	9.905833
XLOC_000540	TCONS_00000694	1.005291	1.657181	1.290403	3.894728	3.143568	3.329119	2.503275	3.744745	2.31039
XLOC_000541	TCONS_00000696	2.217722	2.66692	1.457599	1.666902	1.281822	3.603453	2.010456	0.870072	1.39427
XLOC_000542	TCONS_00000700	1.264426	1.239942	1.126486	0.348535	1.295313	1.720516	0.923532	0.983584	1.280939
XLOC_000542	TCONS_00000701	1.213765	1.218094	0.665098	0.350576	1.306591	1.780216	0.919499	0.968015	0.941702
XLOC_000543	TCONS_00000706	343.494415	343.685944	356.251038	410.232452	374.046875	359.825806	357.6138	365.854401	373.791748
XLOC_000544	TCONS_00000707	106.958	110.689262	118.814995	115.451843	114.976952	117.367081	124.370552	128.621124	131.220139
XLOC_000548	TCONS_00000708	1.469763	1.446747	1.633671	1.307966	1.191112	1.536814	1.47119	1.209409	1.048151
XLOC_000549	TCONS_00000709	7.312872	5.451336	6.388851	6.812161	9.71536	7.228153	7.3334	7.343131	6.748459
XLOC_000556	TCONS_00000712	1.512523	1.809765	1.594447	1.45739	1.569188	1.071168	2.013041	1.255896	1.383997
XLOC_000557	TCONS_00000713	2.98626	3.078958	2.911801	2.912066	2.069634	2.81448	3.050937	3.029497	2.139638
XLOC_000558	TCONS_00000714	1.391189	0.940351	1.961096	1.338101	1.357632	1.129182	1.486108	1.451364	0.710754
XLOC_000559	TCONS_00000715	0.630262	0.652835	0.551067	0.437702	0.462719	0.618341	2.44449	2.280637	2.227324
XLOC_000560	TCONS_00000716	25.347805	28.188751	24.637377	22.95269	22.750584	23.062218	22.188881	20.047312	31.982054
XLOC_000565	TCONS_00000717	32.949982	34.96851	35.130394	35.063812	34.449352	33.243484	35.618626	33.856487	37.764992
XLOC_000568	TCONS_00000719	19.352877	34.182827	33.771568	19.739119	12.382554	28.69965	25.213713	22.685495	22.879904
XLOC_000568	TCONS_00000720	57.917763	43.138927	42.610081	42.590401	54.658012	48.198441	100.142326	98.849503	98.862137
XLOC_000585	TCONS_00000730	21.022472	19.885109	20.231678	21.356104	21.07493	18.865843	20.802975	20.335323	19.466764
XLOC_000587	TCONS_00000731	1.389919	0.927087	1.318451	1.191689	1.117384	2.197156	1.61684	1.321591	0.938716
XLOC_000592	TCONS_00000737	9.756904	9.301456	8.52379	7.61063	8.896172	7.00318	4.996362	7.085798	6.777513
XLOC_000592	TCONS_00000738	2.085629	3.64523	9.569609	2.800866	2.380038	2.769178	3.02886	6.977409	2.391757
XLOC_000592	TCONS_00000739	0.075867	7.737852	5.198402	3.968904	1.453995	2.369458	3.11237	8.649367	1.736285
XLOC_000595	TCONS_00000741	1.245919	1.463545	1.323175	0.847148	1.012187	1.19911	1.070126	0.757769	0.734102
XLOC_000597	TCONS_00000742	2.979398	2.998301	3.346173	1.276851	0.901783	1.257349	1.079532	1.030738	1.269928
XLOC_000598	TCONS_00000743	33.021412	33.482468	36.396523	41.416748	43.186783	35.367069	59.574856	56.219025	58.244476
XLOC_000601	TCONS_00000746	26.145742	27.51314	26.241945	27.640524	30.476521	29.237293	25.513439	25.92794	26.208838
XLOC_000602	TCONS_00000748	11.569812	8.858639	7.865595	11.818581	10.462934	9.715589	6.908346	4.764753	4.292205
XLOC_000604	TCONS_00000750	2.05452	2.038879	10.048378	2.548585	1.915801	2.076796	1.001316	0.646121	0.765717
XLOC_000605	TCONS_00000752	50.406902	48.002205	52.935585	45.056339	42.425838	42.685993	25.351028	26.436771	0.236979
XLOC_000607	TCONS_00000754	1.052467	0.111767	0.033796	0.442424	0.235011	0.133841	8.65506	8.785495	0.17654
XLOC_000608	TCONS_00000755	14.619992	15.108348	13.095703	14.278421	15.866833	14.901577	13.982068	16.033833	13.731483
XLOC_000608	TCONS_00000756	10.808115	8.994906	9.429329	11.465071	11.584021	9.920108	11.774549	9.885021	9.709768
XLOC_000608	TCONS_00000757	3.109334	2.269589	0.004667	0.002667	4.562459	2.620281	2.526937	3.689256	0.003286
XLOC_000610	TCONS_00000758	38.532951	37.367092	39.221516	43.720932	44.877346	39.103748	38.281559	36.712345	36.770481
XLOC_000621	TCONS_00000763	0.903927	0.636185	1.281955	3.028404	2.332569	2.462515	1.488564	0.767675	2.577026
XLOC_000621	TCONS_00000764	0.61526	1.136107	0.441621	1.925985	1.839723	1.066088	0.785744	1.287714	0.848389
XLOC_000621	TCONS_00000765	2.528109	2.521383	1.237832	1.996856	1.016129	2.605403	0.99404	1.238012	1.499842
XLOC_000623	TCONS_00000767	9.625682	4.139787	9.257699	9.818819	11.417089	4.832698	3.374723	6.623847	4.69242
XLOC_000623	TCONS_00000768	1.713582	6.270635	0.149745	0.009597	0.09771	7.279444	4.901044	0.03759	5.155749
XLOC_000629	TCONS_00000775	2.06652	1.0751	0.572697	0.341606	1.096171	1.481156	1.233994	0.671536	1.114406
XLOC_000630	TCONS_00000776	1.666595	1.689914	1.631625	1.518551	1.414573	0.90821	1.919775	2.036072	1.702752
XLOC_000632	TCONS_00000779	0.323767	1.710561	1.14498	1.256113	2.187159	0.94775	1.99122	0.518991	1.343153
XLOC_000644	TCONS_00000789	3.066041	2.434681	1.91971	1.788971	2.326034	4.244961	2.869717	3.740987	3.681197
XLOC_000645	TCONS_00000792	4.810182	3.202686	3.768117	2.990133	2.795978	3.359897	3.724119	5.164155	6.199215
XLOC_000659	TCONS_00000795	4.759553	3.46097	3.579853	4.924978	6.003683	5.135399	3.873916	4.148463	3.742282
XLOC_000666	TCONS_00000803	0.885916	2.330968	1.685414	0.903872	0.938336	0.699463	1.260844	2.210661	2.721156
XLOC_000667	TCONS_00000804	8.905856	8.454779	8.711	6.829622	6.512836	7.027482	11.645	12.459254	11.715756
XLOC_000669	TCONS_00000805	30.879972	29.114918	30.367796	26.387371	26.796717	24.718231	25.223209	23.975063	22.146418
XLOC_000670	TCONS_00000806	9.097513	9.753582	8.720659	10.632446	10.160898	9.143464	10.465507	0.000382	9.561739
XLOC_000671	TCONS_00000807	19.699707	18.541309	18.610786	16.55999	19.35832	18.029459	20.067919	20.696619	20.680681
XLOC_000674	TCONS_00000816	2.659955	2.443751	2.247133	2.757259	1.956291	2.029619	2.558805	2.137044	2.4777
XLOC_000675	TCONS_00000817	6.21951	7.149921	7.324321	7.615597	6.834044	7.844995	5.003637	5.387567	4.901266
XLOC_000678	TCONS_00000820	7.086744	7.832266	7.665251	8.705389	7.647766	7.753943	13.548962	13.148278	12.652265
XLOC_000684	TCONS_00000827	26.401381	28.761877	26.993486	34.397427	34.715557	20.245655	5.670073	57.763054	60.599758
XLOC_000686	TCONS_00000829	13.506915	6.411168	8.012685	9.149274	9.158966	6.813177	5.097388	4.220324	5.83052
XLOC_000686	TCONS_00000830	1.397698	3.191726	3.880289	3.354357	4.334112	4.154171	6.808578	8.133479	4.512379
XLOC_000693	TCONS_00000837	11.757442	12.038253	12.56037	12.647608	11.595431	10.227312	10.500061	11.246126	11.686951
XLOC_000693	TCONS_00000838	45.332699	44.406178	40.546589	49.033745	40.995762	43.252666	40.23888	41.440716	40.531223
XLOC_000702	TCONS_00000841	2.212443	2.297952	1.661769	2.219297	2.178389	1.184355	1.327829	1.840208	1.582848
XLOC_000704	TCONS_00000846	3.058122	2.636662	3.417366	3.430334	3.285475	3.068043	3.777848	3.557827	3.362889
XLOC_000707	TCONS_00000848	1.244522	1.147718	1.113652	1.24037	1.515581	1.148939	1.18954	0.99424	1.436965
XLOC_000708	TCONS_00000849	3.938191	3.121595	3.94222	3.252366	3.030163	3.06044	6.412122	4.176138	4.725574
XLOC_000711	TCONS_00000852	10.636469	10.289399	8.592622	9.726221	10.529158	10.14845	11.442787	11.107641	9.942244
XLOC_000713	TCONS_00000853	42.063648	40.036491	42.314449	50.112236	46.038715	45.56348	37.804047	37.450424	37.868797
XLOC_000715	TCONS_00000856	13.71601	13.709133	12.64711	14.449637	14.524949	13.67101	14.162906	16.130413	15.693838
XLOC_000718	TCONS_00000857	141.020782	147.193878	151.633362	153.434967	142.126587	147.820587	107.509605	105.991867	110.153709
XLOC_000719	TCONS_00000859	38.02211	37.080441	37.177498	32.945923	33.676361	32.452751	34.92836	34.262131	34.635735
XLOC_000723	TCONS_00000862	12.923898	11.12993	8.91173	8.553351	10.019908	8.287806	10.378922	20.919628	13.08937
XLOC_000734	TCONS_00000872	19.432869	19.151594	22.614731	23.546394	22.691351	0.000763	35.271885	38.59409	33.749775
XLOC_000736	TCONS_00000874	2.871465	2.525621	2.702402	3.846516	2.995976	2.237269	2.4934	3.928239	3.308125
XLOC_000736	TCONS_00000875	3.151588	2.83405	2.730848	2.339993	1.903518	2.068231	4.456972	2.570895	3.923863
XLOC_000741	TCONS_00000877	9.551771	6.817114	6.688887	0	6.336334	5.092277	10.413525	0	5.259908
XLOC_000741	TCONS_00000878	5.658533	8.794569	8.870165	14.501194	8.328734	9.322779	5.29923	14.918876	9.586709
XLOC_000743	TCONS_00000880	3.546266	3.245878	3.083801	2.474083	2.176491	1.994681	1.358575	1.687109	1.479481
XLOC_000744	TCONS_00000881	12.436423	12.904336	13.09803	12.541584	14.05185	11.872949	13.101021	13.725245	14.964438
XLOC_000747	TCONS_00000886	3.171849	4.566876	4.436517	3.856465	3.546474	3.367988	5.05532	4.916444	4.347067
